belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,return
,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",382217,ko,"13-year-old Su-rin moves to a remote island with her step-father when her mother passes away. She befriends Sung-min, an orphan boy who truly understands her. One day, they venture into a cave in the forest with a group of kids and discover a glittering egg which, according to their local folktale, hold a time-eating monster; a monster that can instantly turn a child into an adult.  Su-rin tries to stop them, but the boys take the egg out of curiosity. When she follows them out of the cave, she finds that her friends have disappeared. The police assume that this is an abduction case and begin their investigation. Su-rin tells the police about finding the egg, but nobody believes her. Later, a mysterious man in his 30s shows up and tells Su-rin that he is Sung-min.",3.748235,"[{'name': 'Barunson Film Division', 'id': 4399}, {'name': 'Showbox/Mediaplex', 'id': 10923}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2016-11-10,0,129.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,A MYSTERIOUS CASE OF MISSING BOYS LOST IN TIME,Vanishing Time: A Boy Who Returned,7.0,5,2016,0.0
,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",49559,en,"Sylvie, a scientist aged 30, has to dig deeper and deeper into her own background.",0.471383,"[{'name': 'Alia Films', 'id': 1244}, {'name': 'Canal+', 'id': 5358}, {'name': 'T&C Film AG', 'id': 5414}, {'name': 'La Sept Cinéma', 'id': 16366}, {'name': 'Pierre Grise Productions', 'id': 27124}, {'name': 'Sofinergie 4', 'id': 28670}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1998-03-18,0,170.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Secret Defense,7.4,5,1998,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",437311,es,A girl discovers that the reality of her life isn't as she believes.,9.677001,"[{'name': 'Mono Film', 'id': 5562}, {'name': 'Dynamo', 'id': 7062}, {'name': 'Telefónica Studios', 'id': 29564}, {'name': 'Cactus Flower Producciones', 'id': 44210}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2017-04-07,0,95.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,Love will set you free,Orbiter 9,5.5,24,2017,0.0
,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",419386,en,"After struggling to find employment, Amanda takes a hotel position in a small town where she ends up fighting for her life.",0.605654,[],[],2016-10-01,0,76.0,[],Released,Help Wanted,Besetment,5.0,5,2016,0.0
,0,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",104297,en,"A crotchety old ranch owner fights to be able to live his life the way he wants to, and not the way other people--and the law--tell him he has to.",0.002064,[],[],1971-06-22,0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Scandalous John,0.0,0,1971,0.0
,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",300816,en,"Mama loves men, but she loves money even more. She's trained her three teenager daughters to meet, marry and murder men for their money. But soon the meet Harold and he got other plans.",0.036152,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-08-17,0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Men were just meat to be used and abused!,Mama's Dirty Girls,0.0,0,1974,0.0
,0,"[{'id': 35, 'name': 'Comedy'}]",81202,en,"This movie is about life of ordinary people who simply love, walk, talk, play...",0.114122,[],"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2011-11-24,0,93.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Practice of Beauty,5.0,3,2011,0.0
,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",366170,ja,Yugi and Kaiba have a special duel that transcends dimensions.,3.23574,"[{'name': 'Toei Company', 'id': 9255}, {'name': 'Madman Entertainment', 'id': 21592}, {'name': 'Studio Gallop', 'id': 50879}, {'name': 'Nihon Ad Systems', 'id': 53504}, {'name': 'Konami', 'id': 55914}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2016-04-23,1015339,120.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Back to The Stage of Battle,Yu-Gi-Oh!: The Dark Side of Dimensions,6.8,29,2016,0.0
,0,"[{'id': 27, 'name': 'Horror'}]",187782,en,"Three stories of the supernatural are recounted in this anthology. Rick, an Aboriginal boy living near a swamp on Bribie Island, is haunted by an American solider who drowned in quicksand. Ruby and her family live in a house near long-abandoned train tracks, which still carry ghostly apparitions. A landlord has trouble evicting the tenants of an old warehouse: a couple that's been dead for years",0.036886,[],[],1993-09-11,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When the Unexplained Happens,Bedevil,5.0,1,1993,0.0
,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",403368,en,A troubled young woman takes up residence in a gothic apartment building where she must confront a terrifying evil.,2.767271,"[{'name': 'Twisted Pictures', 'id': 2061}, {'name': 'Protocol Entertainment', 'id': 38538}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-08-22,0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil Lives Here,Havenhurst,5.3,22,2016,0.0
,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",133131,en,"A new girl comes to the neighbourhood school and Linus is smitten with her. Unfortunately, she develops the symptoms of leukemia and must go to the hospital for cancer treatment. Linus and Charlie Brown help her through the traumas of chemotherapy as best they can while Snoopy plays at being the world's greatest doctor.",0.136961,"[{'name': 'Columbia Broadcasting System (CBS)', 'id': 4898}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-03-16,0,22.0,[],Released,A Peanuts look at a serious subject.,"Why, Charlie Brown, Why?",6.0,4,1990,0.0
,0,"[{'id': 27, 'name': 'Horror'}]",422472,en,"After moving into the home of a deceased relative, a family discovers they may have inherited more than just the house.",0.056003,[],[],2016-10-21,0,0.0,[],Released,,Family Possessions,0.0,0,2016,0.0
,33000,"[{'id': 99, 'name': 'Documentary'}]",94592,en,"\"My mother used to wake me up with a vinyl record. It's the first thing I remember about life. Many years have passed but vinyl records have never abandoned me. And you? Have you ever listened to a vinyl record? With its unique sound and crackling that gives you butterflies. Have you ever plunged into the colours of the sleeves artwork? Have you smelled it? Music captures a unique taste, seductive. In \"\"Vinylmania\"\" the director guides us through the grooves of an object that has never lost its soul. He investigates what makes it so legendary in a world dominated by liquid music: Simple nostalgia? Possession? The search for an idenitity? A cry against the fast food music? The digital river that has no heart or soul","just ones and zeros...\"",/rfRYlDv6sl0ZtX0DK9MYo6LhCJG.jpg,[],[],2012-01-01,0,75.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Vinyl: if you already knew it, you'll fall in love again. If you're a rookie, get ready!",False,5.5,,
,0,"[{'id': 99, 'name': 'Documentary'}]",411012,en,"The film explores the global power and impact of the music of John Coltrane and reveals the passions, experiences and forces that shaped his life and revolutionary sounds.",0.519968,"[{'name': 'Meteor 17', 'id': 58572}, {'name': 'Crew Neck Productions', 'id': 89194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-04-14,393970,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The John Coltrane Documentary,Chasing Trane,8.0,2,2017,0.0
,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",24101,en,"The Mailman decides to stop another deluge of letters by answering questions about the Easter Bunny: Sunny, a baby rabbit found and adopted by Kidville (a town of only kids--even a kid mailman). And when Sunny goes delivering eggs to the nearby town (which he has to dye to fool Gadzooks, the mean bear on the mountain), he discovers that there are no kids in the town, and that the rightful (kid) ruler is being suppressed by his aunt. But the young king likes Sunny's dyed eggs and jelly beans. So Kidsville, with the help of an old train engine, makes a few plans (and a decoy chocolate rabbit) to distribute them.",0.90236,"[{'name': 'Rankin/Bass Productions', 'id': 688}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-04-06,0,50.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Easter Bunny Is Comin' to Town,5.5,2,1977,0.0
"{'id': 363015, 'name': 'Frosty the Snowman Collection', 'poster_path': '/p4W9r7FaSs21P9I6PRjrl6qXrXY.jpg', 'backdrop_path': '/9C08pJcp2gBlHrjb8ArYNG18xX4.jpg'}",0,"[{'id': 16, 'name': 'Animation'}]",26539,en,"Years have passed since Frosty left for the North Pole, but his promise is kept when he hears news of the first snowfall of the season, and decides to return.",0.731525,"[{'name': 'Rankin/Bass Productions', 'id': 688}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-12-02,0,25.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Frosty's Winter Wonderland,7.4,11,1976,0.0
"{'id': 34055, 'name': 'Pokémon Collection', 'poster_path': '/j5te0YNZAMXDBnsqTUDKIBEt8iu.jpg', 'backdrop_path': '/iGoYKA0TFfgSoZpG2u5viTJMGfK.jpg'}",16000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",10991,ja,"When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",6.480376,"\"[{'name': 'TV Tokyo', 'id': 3034}, {'name': '4 Kids Entertainment', 'id': 3035}, {'name': 'Nintendo', 'id': 12288}, {'name': 'Pikachu Project', 'id': 12653}, {'name': 'Oriental Light and Magic (OLM)', 'id': 66289}, {'name': \"\"Kids' WB\"\"",'id': 89163},{'name': 'Pikachu Project 2001','id': 89164},{'name': 'Shoakuken',"'id': 89165}]\"","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-07-08,68411275,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,
,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",22643,en,"The villains from the popular animated Disney films are gathered at the House of Mouse with plans to take over. Soon, the villains take over the house and kick out Mickey, Donald and Goofy. It's all up to Mickey and his friends to overthrow evil and return the House of Mouse to normal--or as close to normal as it get's.",4.920174,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-15,0,70.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Mickey's House of Villains,6.4,39,2001,0.0
"{'id': 97445, 'name': 'Air Bud Collection', 'poster_path': '/6uJ2GXA5kBskJx6emTuHyp2S3ww.jpg', 'backdrop_path': '/3iROV2GdrAFz6lbrGneQLt8lc7K.jpg'}",5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",24794,en,"In Disney's fifth installment to the franchise, Air Bud finds that he has the uncanny ability to play volleyball.",1.757851,"[{'name': 'Walt Disney Studios HE', 'id': 35162}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-07-01,0,87.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,He's The Coolest Player Under The Sun!,Air Bud: Spikes Back,4.7,25,2003,0.0
"{'id': 97445, 'name': 'Air Bud Collection', 'poster_path': '/6uJ2GXA5kBskJx6emTuHyp2S3ww.jpg', 'backdrop_path': '/3iROV2GdrAFz6lbrGneQLt8lc7K.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",20755,en,"In this second heartwarming and hilarious sequel to the popular favorite, Air Bud masters two new starring roles: soccer (real football) player and fatherhood. Loaded with laughs and cool soccer action, Buddy teams up alongside U.S. women's soccer greats.",7.584444,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2001-06-29,0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Air Bud 3: World Pup,4.5,35,2001,0.0
"{'id': 106768, 'name': 'Tarzan (Animation) Collection', 'poster_path': '/A7ox3LFDn87561sddxe2nZfpahX.jpg', 'backdrop_path': '/esBiZuIJyxr6sZL0OqkILcOkoUX.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",13683,en,"Sprightly amusement for kids of all ages, Disney's direct-to-video sequel to its animated hit sandwiches jungle derring-do and lots of silly sight gags between song and dance number. With the first anniversary of her wedding to Tarzan (voice of Michael T. Weiss) beckoning, Jane (Olivia D'Abo) ponders how to make it the perfect English celebration",6.237055,"[{'name': 'DisneyToon Studios', 'id': 5391}, {'name': 'Disney Television Animation', 'id': 18484}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-06-24,0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tarzan & Jane,5.4,108,2002,0.0
"{'id': 34055, 'name': 'Pokémon Collection', 'poster_path': '/j5te0YNZAMXDBnsqTUDKIBEt8iu.jpg', 'backdrop_path': '/iGoYKA0TFfgSoZpG2u5viTJMGfK.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",12600,ja,"All your favorite Pokémon characters are back, and are joined for the first time by the legendary Pokémon Celebi and Suicune, in this latest exciting Pokémon adventure! In order to escape a greedy Pokémon hunter, Celebi must use the last of its energy to travel through time to the present day. Celebi brings along Sammy, a boy who had been trying to protect it. Along with Ash, Pikachu, and the rest of the gang, Sammy and Celebi encounter an enemy far more advanced than the hunter left behind in the past. This new enemy possesses a Pokéball called a “Dark Ball,” which transforms the Pokémon it captures into evil and far stronger creatures. When Celebi is captured, the fate of the entire forest is threatened. Let POKÉMON 4EVER transport you to a world of adventure as Ash, Suicune and the rest take action to save the day!",6.080108,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-06,28023563,75.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Pokémon 4Ever: Celebi - Voice of the Forest,5.7,82,2001,0.0
"{'id': 34055, 'name': 'Pokémon Collection', 'poster_path': '/j5te0YNZAMXDBnsqTUDKIBEt8iu.jpg', 'backdrop_path': '/iGoYKA0TFfgSoZpG2u5viTJMGfK.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",34065,ja,"A comet bearing a deadly Pokemon creature crash-lands onto Earth, terrorising a nearby high-tech city, where Ash, Pikachu and friends are currently visiting...",6.421866,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-07-22,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Pokémon: Destiny Deoxys,6.0,57,2004,0.0
